state,month_start,ev_total,period,cum_ports,dc_ratio
Sabah,2027-05-01,358,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2027-06-01,291,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2027-07-01,275,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2027-08-01,314,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2027-09-01,295,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2027-10-01,302,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2027-11-01,312,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2027-12-01,408,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-01-01,293,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-02-01,298,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-03-01,430,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-04-01,398,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-05-01,466,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-06-01,399,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-07-01,395,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-08-01,415,XGBoost Forecast,45.0,0.2888888888888888
Sabah,2028-09-01,376,XGBoost Forecast,45.0,0.2888888888888888
Sarawak,2020-01-01,0,Historical,0.0,0.0
Sarawak,2020-02-01,0,Historical,0.0,0.0
Sarawak,2020-03-01,0,Historical,0.0,0.0
Sarawak,2020-04-01,0,Historical,0.0,0.0
Sarawak,2020-05-01,0,Historical,0.0,0.0
Sarawak,2020-06-01,0,Historical,0.0,0.0
Sarawak,2020-07-01,0,Historical,0.0,0.0
Sarawak,2020-08-01,0,Historical,0.0,0.0
Sarawak,2020-09-01,0,Historical,0.0,0.0
Sarawak,2020-10-01,0,Historical,0.0,0.0
Sarawak,2020-11-01,0,Historical,0.0,0.0
Sarawak,2020-12-01,0,Historical,0.0,0.0
Sarawak,2021-01-01,0,Historical,0.0,0.0
Sarawak,2021-02-01,0,Historical,0.0,0.0
Sarawak,2021-03-01,0,Historical,0.0,0.0
Sarawak,2021-04-01,0,Historical,0.0,0.0
Sarawak,2021-05-01,0,Historical,0.0,0.0
Sarawak,2021-06-01,0,Historical,0.0,0.0
Sarawak,2021-07-01,0,Historical,0.0,0.0
Sarawak,2021-08-01,1,Historical,0.0,0.0
Sarawak,2021-09-01,0,Historical,0.0,0.0
Sarawak,2021-10-01,0,Historical,0.0,0.0
Sarawak,2021-11-01,0,Historical,0.0,0.0
Sarawak,2021-12-01,0,Historical,0.0,0.0
Sarawak,2022-01-01,0,Historical,0.0,0.0
Sarawak,2022-02-01,0,Historical,0.0,0.0
Sarawak,2022-03-01,1,Historical,0.0,0.0
Sarawak,2022-04-01,3,Historical,0.0,0.0
Sarawak,2022-05-01,5,Historical,0.0,0.0
Sarawak,2022-06-01,5,Historical,0.0,0.0
Sarawak,2022-07-01,3,Historical,0.0,0.0
Sarawak,2022-08-01,6,Historical,0.0,0.0
Sarawak,2022-09-01,13,Historical,0.0,0.0
Sarawak,2022-10-01,11,Historical,0.0,0.0
Sarawak,2022-11-01,10,Historical,0.0,0.0
Sarawak,2022-12-01,27,Historical,0.0,0.0
Sarawak,2023-01-01,10,Historical,0.0,0.0
Sarawak,2023-02-01,12,Historical,0.0,0.0
Sarawak,2023-03-01,24,Historical,15.0,0.1333333333333333
Sarawak,2023-04-01,22,Historical,15.0,0.1333333333333333
Sarawak,2023-05-01,32,Historical,15.0,0.1333333333333333
Sarawak,2023-06-01,28,Historical,15.0,0.1333333333333333
Sarawak,2023-07-01,24,Historical,19.0,0.1052631578947368
Sarawak,2023-08-01,33,Historical,20.0,0.1
Sarawak,2023-09-01,29,Historical,20.0,0.1
Sarawak,2023-10-01,49,Historical,22.0,0.0909090909090909
Sarawak,2023-11-01,48,Historical,22.0,0.0909090909090909
Sarawak,2023-12-01,86,Historical,22.0,0.0909090909090909
Sarawak,2024-01-01,36,Historical,22.0,0.0909090909090909
Sarawak,2024-02-01,24,Historical,22.0,0.0909090909090909
Sarawak,2024-03-01,65,Historical,32.0,0.125
Sarawak,2024-04-01,45,Historical,37.0,0.1891891891891892
Sarawak,2024-05-01,73,Historical,37.0,0.1891891891891892
Sarawak,2024-06-01,53,Historical,49.0,0.1836734693877551
Sarawak,2024-07-01,50,Historical,49.0,0.1836734693877551
Sarawak,2024-08-01,52,Historical,49.0,0.1836734693877551
Sarawak,2024-09-01,47,Historical,51.0,0.1764705882352941
Sarawak,2024-10-01,47,Historical,56.0,0.1607142857142857
Sarawak,2024-11-01,56,Historical,56.0,0.1607142857142857
Sarawak,2024-12-01,83,Historical,75.0,0.2
Sarawak,2025-01-01,50,Historical,75.0,0.2
Sarawak,2025-02-01,64,Historical,75.0,0.2
Sarawak,2025-03-01,94,Historical,75.0,0.2
Sarawak,2025-04-01,92,Historical,75.0,0.2
Sarawak,2025-05-01,127,Historical,88.0,0.2386363636363636
Sarawak,2025-06-01,95,Historical,88.0,0.2386363636363636
Sarawak,2025-07-01,88,Historical,88.0,0.2386363636363636
Sarawak,2025-08-01,103,Historical,88.0,0.2386363636363636
Sarawak,2025-09-01,95,Historical,88.0,0.2386363636363636
Sarawak,2025-09-01,100,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2025-10-01,113,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2025-11-01,129,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2025-12-01,191,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-01-01,131,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-02-01,146,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-03-01,176,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-04-01,169,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-05-01,234,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-06-01,185,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-07-01,191,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-08-01,209,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-09-01,199,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-10-01,194,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-11-01,210,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2026-12-01,289,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-01-01,214,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-02-01,205,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-03-01,260,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-04-01,254,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-05-01,290,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-06-01,238,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-07-01,208,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-08-01,206,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-09-01,198,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-10-01,194,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-11-01,210,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2027-12-01,289,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-01-01,214,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-02-01,205,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-03-01,260,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-04-01,254,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-05-01,290,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-06-01,238,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-07-01,208,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-08-01,206,XGBoost Forecast,88.0,0.2386363636363636
Sarawak,2028-09-01,198,XGBoost Forecast,88.0,0.2386363636363636
Selangor,2020-01-01,1,Historical,0.0,0.0
Selangor,2020-02-01,0,Historical,0.0,0.0
Selangor,2020-03-01,0,Historical,0.0,0.0
Selangor,2020-04-01,0,Historical,0.0,0.0
Selangor,2020-05-01,0,Historical,0.0,0.0
Selangor,2020-06-01,1,Historical,0.0,0.0
Selangor,2020-07-01,0,Historical,0.0,0.0
Selangor,2020-08-01,0,Historical,0.0,0.0
Selangor,2020-09-01,1,Historical,0.0,0.0
Selangor,2020-10-01,2,Historical,0.0,0.0
Selangor,2020-11-01,4,Historical,0.0,0.0
Selangor,2020-12-01,1,Historical,0.0,0.0
Selangor,2021-01-01,0,Historical,0.0,0.0
Selangor,2021-02-01,8,Historical,0.0,0.0
Selangor,2021-03-01,1,Historical,0.0,0.0
Selangor,2021-04-01,3,Historical,0.0,0.0
Selangor,2021-05-01,3,Historical,0.0,0.0
Selangor,2021-06-01,0,Historical,0.0,0.0
Selangor,2021-07-01,2,Historical,0.0,0.0
Selangor,2021-08-01,6,Historical,0.0,0.0
Selangor,2021-09-01,3,Historical,0.0,0.0
Selangor,2021-10-01,5,Historical,0.0,0.0
Selangor,2021-11-01,2,Historical,0.0,0.0
Selangor,2021-12-01,1,Historical,0.0,0.0
Selangor,2022-01-01,1,Historical,0.0,0.0
Selangor,2022-02-01,5,Historical,0.0,0.0
Selangor,2022-03-01,25,Historical,0.0,0.0
Selangor,2022-04-01,36,Historical,0.0,0.0
Selangor,2022-05-01,16,Historical,0.0,0.0
Selangor,2022-06-01,23,Historical,0.0,0.0
Selangor,2022-07-01,21,Historical,0.0,0.0
Selangor,2022-08-01,32,Historical,0.0,0.0
Selangor,2022-09-01,69,Historical,0.0,0.0
Selangor,2022-10-01,41,Historical,0.0,0.0
Selangor,2022-11-01,66,Historical,0.0,0.0
Selangor,2022-12-01,127,Historical,0.0,0.0
Selangor,2023-01-01,52,Historical,0.0,0.0
Selangor,2023-02-01,76,Historical,0.0,0.0
Selangor,2023-03-01,149,Historical,152.0,0.125
Selangor,2023-04-01,104,Historical,152.0,0.125
Selangor,2023-05-01,148,Historical,152.0,0.125
Selangor,2023-06-01,123,Historical,152.0,0.125
Selangor,2023-07-01,139,Historical,182.0,0.1813186813186813
Selangor,2023-08-01,159,Historical,231.0,0.238095238095238
Selangor,2023-09-01,120,Historical,231.0,0.238095238095238
Selangor,2023-10-01,186,Historical,288.0,0.2430555555555555
Selangor,2023-11-01,230,Historical,288.0,0.2430555555555555
Selangor,2023-12-01,548,Historical,329.0,0.2613981762917933
Selangor,2024-01-01,231,Historical,339.0,0.2536873156342183
Selangor,2024-02-01,174,Historical,339.0,0.2536873156342183
Selangor,2024-03-01,382,Historical,374.0,0.2513368983957219
Selangor,2024-04-01,277,Historical,418.0,0.2416267942583732
Selangor,2024-05-01,405,Historical,418.0,0.2416267942583732
Selangor,2024-06-01,303,Historical,514.0,0.235408560311284
Selangor,2024-07-01,281,Historical,514.0,0.235408560311284
Selangor,2024-08-01,278,Historical,554.0,0.2400722021660649
Selangor,2024-09-01,254,Historical,559.0,0.2415026833631484
Selangor,2024-10-01,252,Historical,959.0,0.2304483837330552
Selangor,2024-11-01,291,Historical,959.0,0.2304483837330552
Selangor,2024-12-01,408,Historical,1089.0,0.263544536271809
Selangor,2025-01-01,251,Historical,1089.0,0.263544536271809
Selangor,2025-02-01,335,Historical,1089.0,0.263544536271809
Selangor,2025-03-01,447,Historical,1089.0,0.263544536271809
Selangor,2025-04-01,443,Historical,1090.0,0.2642201834862385
Selangor,2025-05-01,649,Historical,1276.0,0.2829153605015674
Selangor,2025-06-01,514,Historical,1276.0,0.2829153605015674
Selangor,2025-07-01,452,Historical,1276.0,0.2829153605015674
Selangor,2025-08-01,567,Historical,1276.0,0.2829153605015674
Selangor,2025-09-01,560,Historical,1276.0,0.2829153605015674
Selangor,2025-09-01,531,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2025-10-01,546,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2025-11-01,636,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2025-12-01,861,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-01-01,671,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-02-01,708,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-03-01,782,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-04-01,904,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-05-01,1113,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-06-01,902,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-07-01,912,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-08-01,979,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-09-01,874,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-10-01,876,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-11-01,952,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2026-12-01,1194,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-01-01,870,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-02-01,978,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-03-01,1249,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-04-01,1065,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-05-01,1255,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-06-01,1091,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-07-01,1020,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-08-01,1091,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-09-01,970,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-10-01,955,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-11-01,1014,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2027-12-01,1221,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-01-01,879,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-02-01,983,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-03-01,1249,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-04-01,1065,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-05-01,1255,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-06-01,1091,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-07-01,1020,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-08-01,1091,XGBoost Forecast,1276.0,0.2829153605015674
Selangor,2028-09-01,970,XGBoost Forecast,1276.0,0.2829153605015674
Terengganu,2020-01-01,0,Historical,0.0,0.0
Terengganu,2020-02-01,0,Historical,0.0,0.0
Terengganu,2020-03-01,0,Historical,0.0,0.0
Terengganu,2020-04-01,0,Historical,0.0,0.0
Terengganu,2020-05-01,0,Historical,0.0,0.0
Terengganu,2020-06-01,0,Historical,0.0,0.0
Terengganu,2020-07-01,0,Historical,0.0,0.0
Terengganu,2020-08-01,0,Historical,0.0,0.0
Terengganu,2020-09-01,0,Historical,0.0,0.0
Terengganu,2020-10-01,0,Historical,0.0,0.0
Terengganu,2020-11-01,0,Historical,0.0,0.0
Terengganu,2020-12-01,0,Historical,0.0,0.0
Terengganu,2021-01-01,0,Historical,0.0,0.0
Terengganu,2021-02-01,0,Historical,0.0,0.0
Terengganu,2021-03-01,0,Historical,0.0,0.0
Terengganu,2021-04-01,0,Historical,0.0,0.0
Terengganu,2021-05-01,0,Historical,0.0,0.0
Terengganu,2021-06-01,0,Historical,0.0,0.0
Terengganu,2021-07-01,0,Historical,0.0,0.0
Terengganu,2021-08-01,0,Historical,0.0,0.0
Terengganu,2021-09-01,0,Historical,0.0,0.0
Terengganu,2021-10-01,0,Historical,0.0,0.0
Terengganu,2021-11-01,0,Historical,0.0,0.0
Terengganu,2021-12-01,0,Historical,0.0,0.0
Terengganu,2022-01-01,0,Historical,0.0,0.0
Terengganu,2022-02-01,0,Historical,0.0,0.0
Terengganu,2022-03-01,0,Historical,0.0,0.0
Terengganu,2022-04-01,1,Historical,0.0,0.0
Terengganu,2022-05-01,0,Historical,0.0,0.0
Terengganu,2022-06-01,0,Historical,0.0,0.0
Terengganu,2022-07-01,0,Historical,0.0,0.0
Terengganu,2022-08-01,2,Historical,0.0,0.0
Terengganu,2022-09-01,2,Historical,0.0,0.0
Terengganu,2022-10-01,1,Historical,0.0,0.0
Terengganu,2022-11-01,1,Historical,0.0,0.0
Terengganu,2022-12-01,3,Historical,0.0,0.0
Terengganu,2023-01-01,2,Historical,0.0,0.0
Terengganu,2023-02-01,2,Historical,0.0,0.0
Terengganu,2023-03-01,3,Historical,4.0,0.0
Terengganu,2023-04-01,2,Historical,4.0,0.0
Terengganu,2023-05-01,3,Historical,4.0,0.0
Terengganu,2023-06-01,3,Historical,4.0,0.0
Terengganu,2023-07-01,4,Historical,7.0,0.2857142857142857
Terengganu,2023-08-01,3,Historical,7.0,0.2857142857142857
Terengganu,2023-09-01,2,Historical,7.0,0.2857142857142857
Terengganu,2023-10-01,4,Historical,7.0,0.2857142857142857
Terengganu,2023-11-01,6,Historical,7.0,0.2857142857142857
Terengganu,2023-12-01,12,Historical,7.0,0.2857142857142857
Terengganu,2024-01-01,4,Historical,7.0,0.2857142857142857
Terengganu,2024-02-01,4,Historical,7.0,0.2857142857142857
Terengganu,2024-03-01,9,Historical,9.0,0.4444444444444444
Terengganu,2024-04-01,7,Historical,9.0,0.4444444444444444
Terengganu,2024-05-01,10,Historical,9.0,0.4444444444444444
Terengganu,2024-06-01,8,Historical,13.0,0.6153846153846154
Terengganu,2024-07-01,7,Historical,13.0,0.6153846153846154
Terengganu,2024-08-01,8,Historical,13.0,0.6153846153846154
Terengganu,2024-09-01,6,Historical,13.0,0.6153846153846154
Terengganu,2024-10-01,6,Historical,27.0,0.8148148148148148
Terengganu,2024-11-01,8,Historical,27.0,0.8148148148148148
Terengganu,2024-12-01,14,Historical,31.0,0.8387096774193549
Terengganu,2025-01-01,6,Historical,31.0,0.8387096774193549
Terengganu,2025-02-01,13,Historical,31.0,0.8387096774193549
Terengganu,2025-03-01,15,Historical,31.0,0.8387096774193549
Terengganu,2025-04-01,14,Historical,31.0,0.8387096774193549
Terengganu,2025-05-01,18,Historical,45.0,0.8444444444444444
Terengganu,2025-06-01,15,Historical,45.0,0.8444444444444444
Terengganu,2025-07-01,13,Historical,45.0,0.8444444444444444
Terengganu,2025-08-01,18,Historical,45.0,0.8444444444444444
Terengganu,2025-09-01,17,Historical,45.0,0.8444444444444444
Terengganu,2025-09-01,16,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2025-10-01,17,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2025-11-01,19,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2025-12-01,25,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-01-01,19,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-02-01,20,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-03-01,30,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-04-01,31,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-05-01,33,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-06-01,35,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-07-01,36,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-08-01,39,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-09-01,40,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-10-01,43,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-11-01,48,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2026-12-01,72,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-01-01,60,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-02-01,55,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-03-01,78,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-04-01,87,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-05-01,107,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-06-01,106,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-07-01,108,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-08-01,126,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-09-01,145,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-10-01,158,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-11-01,170,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2027-12-01,223,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-01-01,238,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-02-01,267,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-03-01,367,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-04-01,375,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-05-01,486,XGBoost Forecast,45.0,0.8444444444444444
