state,month_start,ev_total,period,cum_ports,dc_ratio
Terengganu,2028-06-01,465,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-07-01,542,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-08-01,670,XGBoost Forecast,45.0,0.8444444444444444
Terengganu,2028-09-01,593,XGBoost Forecast,45.0,0.8444444444444444
W.P. Kuala Lumpur,2020-01-01,2,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-02-01,3,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-03-01,1,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-04-01,0,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-05-01,0,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-06-01,1,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-07-01,2,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-08-01,1,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-09-01,4,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-10-01,9,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-11-01,7,Historical,0.0,0.0
W.P. Kuala Lumpur,2020-12-01,6,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-01-01,2,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-02-01,3,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-03-01,14,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-04-01,12,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-05-01,21,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-06-01,0,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-07-01,6,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-08-01,38,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-09-01,27,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-10-01,11,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-11-01,9,Historical,0.0,0.0
W.P. Kuala Lumpur,2021-12-01,5,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-01-01,9,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-02-01,23,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-03-01,64,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-04-01,144,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-05-01,73,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-06-01,85,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-07-01,93,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-08-01,102,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-09-01,233,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-10-01,185,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-11-01,219,Historical,0.0,0.0
W.P. Kuala Lumpur,2022-12-01,444,Historical,0.0,0.0
W.P. Kuala Lumpur,2023-01-01,209,Historical,0.0,0.0
W.P. Kuala Lumpur,2023-02-01,251,Historical,0.0,0.0
W.P. Kuala Lumpur,2023-03-01,484,Historical,145.0,0.0482758620689655
W.P. Kuala Lumpur,2023-04-01,362,Historical,145.0,0.0482758620689655
W.P. Kuala Lumpur,2023-05-01,590,Historical,145.0,0.0482758620689655
W.P. Kuala Lumpur,2023-06-01,464,Historical,145.0,0.0482758620689655
W.P. Kuala Lumpur,2023-07-01,485,Historical,186.0,0.0806451612903225
W.P. Kuala Lumpur,2023-08-01,640,Historical,210.0,0.0952380952380952
W.P. Kuala Lumpur,2023-09-01,472,Historical,210.0,0.0952380952380952
W.P. Kuala Lumpur,2023-10-01,718,Historical,239.0,0.1338912133891213
W.P. Kuala Lumpur,2023-11-01,792,Historical,239.0,0.1338912133891213
W.P. Kuala Lumpur,2023-12-01,1426,Historical,279.0,0.1541218637992831
W.P. Kuala Lumpur,2024-01-01,704,Historical,279.0,0.1541218637992831
W.P. Kuala Lumpur,2024-02-01,508,Historical,279.0,0.1541218637992831
W.P. Kuala Lumpur,2024-03-01,1077,Historical,287.0,0.1637630662020905
W.P. Kuala Lumpur,2024-04-01,789,Historical,322.0,0.1521739130434782
W.P. Kuala Lumpur,2024-05-01,1213,Historical,322.0,0.1521739130434782
W.P. Kuala Lumpur,2024-06-01,962,Historical,373.0,0.1447721179624665
W.P. Kuala Lumpur,2024-07-01,942,Historical,373.0,0.1447721179624665
W.P. Kuala Lumpur,2024-08-01,895,Historical,417.0,0.158273381294964
W.P. Kuala Lumpur,2024-09-01,729,Historical,433.0,0.1524249422632794
W.P. Kuala Lumpur,2024-10-01,765,Historical,829.0,0.1930036188178528
W.P. Kuala Lumpur,2024-11-01,882,Historical,829.0,0.1930036188178528
W.P. Kuala Lumpur,2024-12-01,1234,Historical,929.0,0.2152852529601722
W.P. Kuala Lumpur,2025-01-01,833,Historical,929.0,0.2152852529601722
W.P. Kuala Lumpur,2025-02-01,1073,Historical,929.0,0.2152852529601722
W.P. Kuala Lumpur,2025-03-01,1504,Historical,929.0,0.2152852529601722
W.P. Kuala Lumpur,2025-04-01,1425,Historical,929.0,0.2152852529601722
W.P. Kuala Lumpur,2025-05-01,2018,Historical,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-06-01,1595,Historical,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-07-01,1330,Historical,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-08-01,1682,Historical,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-09-01,1735,Historical,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-09-01,1631,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-10-01,1593,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-11-01,1669,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2025-12-01,1887,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-01-01,1467,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-02-01,1670,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-03-01,2115,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-04-01,1978,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-05-01,2323,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-06-01,1964,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-07-01,1819,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-08-01,2044,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-09-01,2032,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-10-01,2041,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-11-01,2116,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2026-12-01,2371,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-01-01,1863,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-02-01,2118,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-03-01,2683,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-04-01,2508,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-05-01,2946,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-06-01,2490,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-07-01,2307,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-08-01,2593,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-09-01,2577,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-10-01,2588,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-11-01,2684,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2027-12-01,3007,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-01-01,2362,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-02-01,2686,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-03-01,3403,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-04-01,3181,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-05-01,3736,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-06-01,3158,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-07-01,2926,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-08-01,3288,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Kuala Lumpur,2028-09-01,3268,XGBoost Forecast,1192.0,0.2114093959731543
W.P. Labuan,2020-01-01,0,Historical,0.0,0.0
W.P. Labuan,2020-02-01,0,Historical,0.0,0.0
W.P. Labuan,2020-03-01,0,Historical,0.0,0.0
W.P. Labuan,2020-04-01,0,Historical,0.0,0.0
W.P. Labuan,2020-05-01,0,Historical,0.0,0.0
W.P. Labuan,2020-06-01,0,Historical,0.0,0.0
W.P. Labuan,2020-07-01,0,Historical,0.0,0.0
W.P. Labuan,2020-08-01,0,Historical,0.0,0.0
W.P. Labuan,2020-09-01,0,Historical,0.0,0.0
W.P. Labuan,2020-10-01,0,Historical,0.0,0.0
W.P. Labuan,2020-11-01,0,Historical,0.0,0.0
W.P. Labuan,2020-12-01,0,Historical,0.0,0.0
W.P. Labuan,2021-01-01,0,Historical,0.0,0.0
W.P. Labuan,2021-02-01,0,Historical,0.0,0.0
W.P. Labuan,2021-03-01,0,Historical,0.0,0.0
W.P. Labuan,2021-04-01,0,Historical,0.0,0.0
W.P. Labuan,2021-05-01,0,Historical,0.0,0.0
W.P. Labuan,2021-06-01,0,Historical,0.0,0.0
W.P. Labuan,2021-07-01,0,Historical,0.0,0.0
W.P. Labuan,2021-08-01,0,Historical,0.0,0.0
W.P. Labuan,2021-09-01,0,Historical,0.0,0.0
W.P. Labuan,2021-10-01,0,Historical,0.0,0.0
W.P. Labuan,2021-11-01,0,Historical,0.0,0.0
W.P. Labuan,2021-12-01,0,Historical,0.0,0.0
W.P. Labuan,2022-01-01,0,Historical,0.0,0.0
W.P. Labuan,2022-02-01,0,Historical,0.0,0.0
W.P. Labuan,2022-03-01,0,Historical,0.0,0.0
W.P. Labuan,2022-04-01,1,Historical,0.0,0.0
W.P. Labuan,2022-05-01,0,Historical,0.0,0.0
W.P. Labuan,2022-06-01,0,Historical,0.0,0.0
W.P. Labuan,2022-07-01,0,Historical,0.0,0.0
W.P. Labuan,2022-08-01,1,Historical,0.0,0.0
W.P. Labuan,2022-09-01,2,Historical,0.0,0.0
W.P. Labuan,2022-10-01,3,Historical,0.0,0.0
W.P. Labuan,2022-11-01,4,Historical,0.0,0.0
W.P. Labuan,2022-12-01,2,Historical,0.0,0.0
W.P. Labuan,2023-01-01,1,Historical,0.0,0.0
W.P. Labuan,2023-02-01,2,Historical,0.0,0.0
W.P. Labuan,2023-03-01,3,Historical,0.0,0.0
W.P. Labuan,2023-04-01,2,Historical,0.0,0.0
W.P. Labuan,2023-05-01,5,Historical,0.0,0.0
W.P. Labuan,2023-06-01,4,Historical,0.0,0.0
W.P. Labuan,2023-07-01,3,Historical,0.0,0.0
W.P. Labuan,2023-08-01,4,Historical,0.0,0.0
W.P. Labuan,2023-09-01,3,Historical,0.0,0.0
W.P. Labuan,2023-10-01,5,Historical,0.0,0.0
W.P. Labuan,2023-11-01,5,Historical,0.0,0.0
W.P. Labuan,2023-12-01,13,Historical,0.0,0.0
W.P. Labuan,2024-01-01,5,Historical,0.0,0.0
W.P. Labuan,2024-02-01,4,Historical,0.0,0.0
W.P. Labuan,2024-03-01,10,Historical,0.0,0.0
W.P. Labuan,2024-04-01,6,Historical,0.0,0.0
W.P. Labuan,2024-05-01,11,Historical,0.0,0.0
W.P. Labuan,2024-06-01,7,Historical,0.0,0.0
W.P. Labuan,2024-07-01,7,Historical,0.0,0.0
W.P. Labuan,2024-08-01,6,Historical,0.0,0.0
W.P. Labuan,2024-09-01,5,Historical,0.0,0.0
W.P. Labuan,2024-10-01,5,Historical,0.0,0.0
W.P. Labuan,2024-11-01,7,Historical,0.0,0.0
W.P. Labuan,2024-12-01,9,Historical,0.0,0.0
W.P. Labuan,2025-01-01,6,Historical,0.0,0.0
W.P. Labuan,2025-02-01,8,Historical,0.0,0.0
W.P. Labuan,2025-03-01,11,Historical,0.0,0.0
W.P. Labuan,2025-04-01,11,Historical,0.0,0.0
W.P. Labuan,2025-05-01,16,Historical,0.0,0.0
W.P. Labuan,2025-06-01,12,Historical,0.0,0.0
W.P. Labuan,2025-07-01,10,Historical,0.0,0.0
W.P. Labuan,2025-08-01,14,Historical,0.0,0.0
W.P. Labuan,2025-09-01,14,Historical,0.0,0.0
W.P. Labuan,2025-09-01,13,XGBoost Forecast,0.0,0.0
W.P. Labuan,2025-10-01,13,XGBoost Forecast,0.0,0.0
W.P. Labuan,2025-11-01,16,XGBoost Forecast,0.0,0.0
W.P. Labuan,2025-12-01,20,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-01-01,16,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-02-01,17,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-03-01,21,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-04-01,21,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-05-01,25,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-06-01,27,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-07-01,26,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-08-01,28,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-09-01,30,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-10-01,38,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-11-01,38,XGBoost Forecast,0.0,0.0
W.P. Labuan,2026-12-01,56,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-01-01,45,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-02-01,49,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-03-01,70,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-04-01,82,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-05-01,100,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-06-01,93,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-07-01,108,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-08-01,122,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-09-01,163,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-10-01,180,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-11-01,205,XGBoost Forecast,0.0,0.0
W.P. Labuan,2027-12-01,287,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-01-01,272,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-02-01,289,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-03-01,401,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-04-01,432,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-05-01,531,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-06-01,498,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-07-01,557,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-08-01,665,XGBoost Forecast,0.0,0.0
W.P. Labuan,2028-09-01,744,XGBoost Forecast,0.0,0.0
W.P. Putrajaya,2020-01-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-02-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-03-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-04-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-05-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-06-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-07-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-08-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-09-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-10-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-11-01,0,Historical,0.0,0.0
W.P. Putrajaya,2020-12-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-01-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-02-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-03-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-04-01,1,Historical,0.0,0.0
W.P. Putrajaya,2021-05-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-06-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-07-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-08-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-09-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-10-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-11-01,0,Historical,0.0,0.0
W.P. Putrajaya,2021-12-01,0,Historical,0.0,0.0
W.P. Putrajaya,2022-01-01,0,Historical,0.0,0.0
W.P. Putrajaya,2022-02-01,0,Historical,0.0,0.0
W.P. Putrajaya,2022-03-01,0,Historical,0.0,0.0
W.P. Putrajaya,2022-04-01,1,Historical,0.0,0.0
W.P. Putrajaya,2022-05-01,0,Historical,0.0,0.0
W.P. Putrajaya,2022-06-01,0,Historical,0.0,0.0
W.P. Putrajaya,2022-07-01,0,Historical,0.0,0.0
W.P. Putrajaya,2022-08-01,1,Historical,0.0,0.0
W.P. Putrajaya,2022-09-01,1,Historical,0.0,0.0
W.P. Putrajaya,2022-10-01,1,Historical,0.0,0.0
W.P. Putrajaya,2022-11-01,1,Historical,0.0,0.0
W.P. Putrajaya,2022-12-01,2,Historical,0.0,0.0
W.P. Putrajaya,2023-01-01,1,Historical,0.0,0.0
W.P. Putrajaya,2023-02-01,1,Historical,0.0,0.0
W.P. Putrajaya,2023-03-01,3,Historical,4.0,0.0
W.P. Putrajaya,2023-04-01,2,Historical,4.0,0.0
W.P. Putrajaya,2023-05-01,3,Historical,4.0,0.0
W.P. Putrajaya,2023-06-01,3,Historical,4.0,0.0
W.P. Putrajaya,2023-07-01,3,Historical,5.0,0.0
W.P. Putrajaya,2023-08-01,3,Historical,5.0,0.0
W.P. Putrajaya,2023-09-01,2,Historical,5.0,0.0
W.P. Putrajaya,2023-10-01,4,Historical,5.0,0.0
W.P. Putrajaya,2023-11-01,5,Historical,5.0,0.0
W.P. Putrajaya,2023-12-01,10,Historical,5.0,0.0
W.P. Putrajaya,2024-01-01,4,Historical,5.0,0.0
W.P. Putrajaya,2024-02-01,4,Historical,5.0,0.0
W.P. Putrajaya,2024-03-01,8,Historical,5.0,0.0
W.P. Putrajaya,2024-04-01,5,Historical,7.0,0.0
W.P. Putrajaya,2024-05-01,9,Historical,7.0,0.0
W.P. Putrajaya,2024-06-01,7,Historical,7.0,0.0
W.P. Putrajaya,2024-07-01,6,Historical,7.0,0.0
W.P. Putrajaya,2024-08-01,6,Historical,7.0,0.0
W.P. Putrajaya,2024-09-01,5,Historical,7.0,0.0
W.P. Putrajaya,2024-10-01,5,Historical,18.0,0.0
W.P. Putrajaya,2024-11-01,7,Historical,18.0,0.0
W.P. Putrajaya,2024-12-01,9,Historical,31.0,0.064516129032258
W.P. Putrajaya,2025-01-01,6,Historical,31.0,0.064516129032258
W.P. Putrajaya,2025-02-01,8,Historical,31.0,0.064516129032258
W.P. Putrajaya,2025-03-01,11,Historical,31.0,0.064516129032258
W.P. Putrajaya,2025-04-01,11,Historical,31.0,0.064516129032258
W.P. Putrajaya,2025-05-01,16,Historical,34.0,0.0588235294117647
W.P. Putrajaya,2025-06-01,12,Historical,34.0,0.0588235294117647
W.P. Putrajaya,2025-07-01,10,Historical,34.0,0.0588235294117647
W.P. Putrajaya,2025-08-01,14,Historical,34.0,0.0588235294117647
W.P. Putrajaya,2025-09-01,14,Historical,34.0,0.0588235294117647
W.P. Putrajaya,2025-09-01,13,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2025-10-01,14,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2025-11-01,16,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2025-12-01,20,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-01-01,16,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-02-01,17,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-03-01,22,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-04-01,21,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-05-01,23,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-06-01,24,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-07-01,26,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-08-01,27,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-09-01,26,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-10-01,27,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-11-01,36,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2026-12-01,50,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-01-01,39,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-02-01,42,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-03-01,63,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-04-01,57,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-05-01,72,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-06-01,77,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-07-01,76,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-08-01,91,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-09-01,103,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-10-01,119,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-11-01,142,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2027-12-01,220,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-01-01,173,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-02-01,196,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-03-01,286,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-04-01,335,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-05-01,382,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-06-01,354,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-07-01,392,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-08-01,442,XGBoost Forecast,34.0,0.0588235294117647
W.P. Putrajaya,2028-09-01,485,XGBoost Forecast,34.0,0.0588235294117647
